case_id,geometry_id,pc_pa,t0_k,pa_pa,of_ratio,separated,x_sep_m,physics_accepted,provisional,p_s000,p_s001,p_s002,p_s003,p_s004,p_s005,p_s006,p_s007,p_s008,p_s009,p_s010,p_s011,p_s012,p_s013,p_s014,p_s015,p_s016,p_s017,p_s018,p_s019,p_s020,p_s021,p_s022,p_s023,p_s024,p_s025,p_s026,p_s027,p_s028,p_s029,p_s030,p_s031,p_s032,p_s033,p_s034,p_s035,p_s036,p_s037,p_s038,p_s039,p_s040,p_s041,p_s042,p_s043,p_s044,p_s045,p_s046,p_s047,p_s048,p_s049,p_s050,p_s051,p_s052,p_s053,p_s054,p_s055,p_s056,p_s057,p_s058,p_s059,p_s060,p_s061,p_s062,p_s063,p_s064,p_s065,p_s066,p_s067,p_s068,p_s069,p_s070,p_s071,p_s072,p_s073,p_s074,p_s075,p_s076,p_s077,p_s078,p_s079,p_s080,p_s081,p_s082,p_s083,p_s084,p_s085,p_s086,p_s087,p_s088,p_s089,p_s090,p_s091,p_s092,p_s093,p_s094,p_s095,p_s096,p_s097,p_s098,p_s099,p_s100,p_s101,p_s102,p_s103,p_s104,p_s105,p_s106,p_s107,p_s108,p_s109,p_s110,p_s111,p_s112,p_s113,p_s114,p_s115,p_s116,p_s117,p_s118,p_s119,p_s120,p_s121,p_s122,p_s123,p_s124,p_s125,p_s126,p_s127
mock_0072,DLR_PAR,3932703.014668545,3486.519394487459,94952.70887356132,3.2434112710702534,1,0.08580288814241999,0,1,1556123.7755173412,1508563.8156725222,1459617.7237728934,1418076.8846551955,1380362.4849937102,1338576.0053133203,1298982.751644524,1261670.4678954652,1227973.1212483614,1188934.145352665,1152163.414306987,1115417.781627003,1090503.5791305692,1052929.5594869498,1019598.8560818345,989953.3690687483,965876.3139765288,935427.8047081538,904800.4469576459,878786.4123986083,856870.8289116588,831888.4407368317,804125.4917673335,783782.0940516216,760828.4962629674,739521.546803865,719419.4771115114,698283.0192835805,674324.9769249078,652701.5868040823,636224.2677624,613503.1045625772,598461.8048742615,581807.825263164,564676.2522056994,545013.6956767788,531205.0696650756,516299.49073511636,498227.00568255165,487715.294323186,467858.5163925586,457390.2283889675,441994.2847426359,430369.9661331019,417574.4396896996,406767.9993066244,393067.8138096345,385522.376411363,373320.25970448565,365732.74922025873,346691.1380169184,340590.53691885545,325974.8348991774,322616.3168799651,306163.5266728031,306271.4474709438,294677.7013605198,284895.96021132637,276856.27405630064,265950.3879168443,262031.84444326427,252479.9570387181,244799.32195466684,239323.79590154043,231300.0967924957,221951.86113548808,211385.87476149108,213363.2562177961,206633.2308864065,199444.66886747262,191364.19549164898,187127.91432769573,181687.91903948935,175172.5382195185,169557.82851483067,165400.1025144038,164080.86404422874,156602.13491236276,152283.24673521193,148995.2519310476,146778.52779418064,136546.6245225506,137599.08006149015,137986.23708063798,135806.67215098412,145517.5694133961,144128.99712459705,152832.70640021405,160485.50571245686,162742.1294933756,168969.9196073762,172322.94281762626,174262.83930331704,170951.53803877643,170812.1041994913,168300.2712446659,168221.0115803282,163563.2672730193,158707.05250633697,158376.19394633753,158902.595193656,156651.5785646035,152067.30432996532,153015.27835406168,151030.07603582047,145021.0750389325,144327.9071914329,140820.41145207718,140085.0837193648,136939.11825663742,137252.34424746002,134413.19308083304,131894.1438634991,132501.76634678707,127005.64542463855,128405.16871660593,120008.66453488663,121480.05446282569,117895.67206854722,122218.82991945768,122770.31917620733,117693.09163147646,120222.33071215759,118932.6911061885,118928.71845980381,106975.37469448791,115977.08295679191,114166.8947200177
mock_0073,DLR_PAR,3196951.5650809174,3485.8203402363824,91257.60553081737,3.223438292468075,1,0.09570014305052038,0,1,1260509.8594626468,1224471.7555210043,1190149.3659895225,1151386.7975530697,1123269.7531035128,1090394.998582264,1052245.8552742144,1024320.495533495,997335.140742981,967960.0308055457,937290.2551014582,913075.0400908312,884372.585328481,853333.2293359848,830787.7452636089,809229.3778435428,781599.5599283287,759084.865034062,742382.5505620319,711958.9195976575,696935.138798203,675880.2162982147,655786.8494503833,628925.6007750536,612435.1798902475,597337.1424127483,581103.7475488295,559584.8333585451,549729.9523430057,533960.2012267602,517753.3324816159,501067.4438240806,489284.5803837859,470498.8362503814,456432.0125575641,446430.24868970213,435530.03491186304,419883.72278491687,407870.2805024112,391635.4194960408,383071.98085706023,373686.9699968344,359294.91224551236,347899.5589700966,338471.05096627405,330330.5755515373,321301.01947534294,311558.682582047,301075.1857671907,295733.94694967614,281521.4703559654,278553.86587782775,270769.83587286127,263943.3253583726,250863.68298498174,249995.65576762057,239447.29787119207,232254.13980805752,220185.7094174671,215751.37401247537,209520.29312111132,207369.39414825474,197075.54289848328,193272.61971576785,184449.45439584344,177418.47233784143,178905.2633290654,169523.15152553836,168100.04656903987,161698.9434305894,153365.15239020417,148270.37026000334,148926.57292725376,146179.28076262242,135076.18705433398,134622.35377471917,135153.4635071635,127437.99008394798,120931.74131798792,121456.93593844816,116180.2458368164,109840.77506142811,102090.44231448305,111724.57388725979,106914.98858657904,104613.967621086,102477.8326750308,95500.95442828334,92799.74429290979,85690.2181789329,87735.50669355235,82267.70450741857,82958.7230771889,89345.44231205592,83202.04124510952,88123.18853523987,94297.25292744848,101850.5813325939,113747.64282837216,116065.21762722496,120945.32405626868,128671.86555409466,125525.90946284085,127757.29683381635,125041.53804936174,133922.76445290624,126796.48244979208,128098.59944444096,121560.31012405401,123857.63083123064,120229.18171385235,121665.00385169475,122058.74119810855,120884.0454478797,119044.83089937636,114290.47510470756,110550.57461709723,115176.05259410181,112704.31034364447,109798.67662023405,106778.72574913157,107856.51801639903,101967.47348896212,107922.93649171734,102827.8690867353,105187.43007237856,103316.28191450272,105542.9762788531
mock_0074,DLR_PAR,3307631.6615778888,3486.2858981316076,56007.135143526204,3.236739946617362,1,0.058461144061243205,0,1,1303531.9593292964,1268632.5424834685,1232300.2886413648,1196428.5236311855,1157701.0759848494,1126496.0100043549,1090582.5823953112,1055380.4608875436,1029719.5317732536,997897.8568788951,973726.1344778904,940895.8727729734,911560.9002294954,886463.9883638063,853704.0070500305,835367.3972743008,810649.9166492457,792590.9199949622,764260.5583625507,744260.2473083978,719410.5982477366,704569.8707234958,681264.0872847281,662233.7835481409,634756.8345465835,619781.4422935692,605781.1935438465,586630.6445364826,570692.7271606582,550198.8182016183,538663.4192470908,518036.4068794805,505842.7586892554,491508.5245073897,472136.5960458394,459083.2021266964,446184.8712095808,434760.5233586279,424000.7747130335,406498.7227340322,394129.6689690798,382965.5073472671,376554.70635859325,365463.9615605219,350033.0661440153,342977.42799638014,332319.962737778,322756.63682231266,312315.48739401164,303730.5027666425,297439.45043432654,284651.3263584204,279455.6880576853,271367.7246713685,271099.84915357514,258653.17652444917,255287.1990991136,251881.77336034336,246438.29118853944,248683.16448931015,247142.55752414447,250376.03501470955,247372.41360284027,243287.14705150633,233576.12407526153,234767.67271878128,226201.8967455047,223469.97361658115,216283.04108268945,216607.34388033312,206926.40840546857,199688.50551317757,200042.7193318304,193353.6282229069,188526.99966390032,186439.15886692368,182921.49157871128,175943.62268328381,172990.0912029593,168902.3570198475,163591.3488737053,166673.12489185942,156576.80446457825,160455.98944838645,152766.06771976684,148405.99741294212,144964.2546055434,147913.39434610496,138765.22332108615,134414.71187190694,135554.4794721784,131199.22490639682,125967.63742356785,125708.3280548267,126156.99849291683,123624.2702422362,123145.1525741801,118598.18418433102,118237.02559685057,118168.8546166985,115046.38599192824,107849.94703699258,109517.77570108208,102721.4323328516,105381.4627149952,106664.98682111,100529.21601448958,103424.28973404743,96977.51608146878,94273.26956136303,90708.7727455471,89899.6909803344,86653.42299578142,88296.94144370893,89427.98747052514,87660.32370097807,85943.4431547178,81035.45872402258,84949.10363369792,85604.44210260024,81216.29949464055,83929.70461364482,81857.30231850312,79632.58933944293,80141.13615597863,75197.83191614864,76582.95728847545,76342.86434052105
mock_0075,DLR_PAR,5291352.196008494,3484.264931828677,85821.88572669058,3.1789980522479224,1,0.054434680800045945,0,1,2091149.08585314,2025486.8591868253,1966754.2640995798,1914064.4860051428,1851656.37256179,1803204.370000964,1745013.8356895545,1695777.1099256177,1646022.6646741193,1598335.5388929094,1553611.406328993,1501627.1033030355,1464535.118381442,1414811.808174566,1374179.4633145866,1337131.5215835785,1295366.6458230573,1258480.2456318755,1220944.3930150655,1186615.1223579221,1150481.1000443746,1119801.3372357595,1086226.0825317104,1052918.8466229802,1025783.2950847816,994290.0710557182,956711.274655385,936337.5013546315,902869.5469317078,881543.2882836702,854254.61505455,831293.5619506028,803953.7045974346,776822.1073544697,759233.7421223347,739155.1142301053,712513.2816944895,693468.0886655202,671195.2698552841,653018.7560825009,636457.9518608864,620895.5961566775,599584.1734980186,578069.0411192167,562507.4813541374,547937.5248085631,530087.1315654464,517865.27554030844,496747.5959336594,494950.80715918186,477755.22314155,469591.70209023886,458157.9947915217,451419.8768056762,448798.4434708833,449713.9077150478,441754.1050641971,440214.9345403406,433849.95878812624,425557.7963064632,417546.46181373764,409388.163322105,396057.3919048574,392735.97635219066,376744.257824404,368503.84692412446,366093.4166151405,356700.2754452601,346267.85761029646,340737.1912917816,330856.87108106347,322152.1977673952,322760.6633707692,305075.66105399077,301910.80723225145,294430.236871835,292326.3651477422,278922.22611112864,273806.99904459366,267461.8467630954,258699.21259457935,259078.2123773373,255757.71161912312,247386.1112562988,243113.176761773,236302.15729365536,230469.8695908314,229125.21288593384,222836.41530032374,214267.11611656574,213169.8279970424,215660.9271058162,204643.75088540904,204501.4238402358,197866.71262491812,195510.8251668361,190856.37802166308,185603.47958628088,183693.8655528027,176526.1125698437,176467.76900277057,175547.04326487883,171288.55114976614,165894.10794416658,166724.9904122413,161114.5001279865,157430.4708474643,155696.59245445768,149980.7977972972,153712.40410252666,146691.29368612697,143605.54862375735,146145.57609023515,144190.69681451717,140786.6145931398,137310.26995723695,136366.3131545418,134644.77067740363,134697.0722560377,131168.82063437975,130464.00422038767,127173.10139880213,124649.55195123293,127750.63014391274,124640.3035871246,121927.19008136287,122093.93429091945,117408.12686144488
mock_0076,DLR_PAR,3498878.557320456,3484.5355155728903,78350.25577645822,3.18672901636829,1,0.080781824384596,0,1,1384253.893525358,1342269.1319891165,1302226.4847433458,1260421.3809855904,1224427.0345139243,1188049.8669212707,1155171.720353905,1123102.5050330395,1089124.6439694283,1057439.9116806248,1023956.3858561428,994442.178023154,966038.2709794048,934543.9315461256,907734.6478063469,878499.7020007556,853959.9757908316,832475.695134947,810605.312444679,784978.5637591985,763001.124398939,744383.3400430399,716394.9435238291,700935.1570549643,677132.4768571964,654878.8576005527,637240.8934596097,614625.2459711866,597726.811230267,583705.2554360157,566749.9333379095,555276.9054052124,532809.9807855111,517552.75850063976,502752.2960334449,486858.085493328,471763.7834205417,455809.8228912258,447284.6688954614,433187.5054039317,419027.57288456906,405126.2964841691,399043.492252243,387597.39497352956,373697.86007529864,363394.8403519686,350863.9392665174,342809.2590669889,329685.4806000465,320645.2315439599,310677.70105190156,300835.4321164402,293217.39305527497,288395.73517275736,270578.5150024479,266473.50873774907,263733.43713112775,252237.6845144002,247979.84448614682,245118.88691759744,234509.7768377558,224124.76148300595,216546.97017505235,212022.69859309547,203945.37516188197,197920.13210513155,190565.33611685346,190437.20722376427,181864.96138354554,181694.16509512556,172681.27045225367,169966.0120747974,165257.4369333708,155988.31512614127,149267.9351611511,150731.28791531024,146349.84223976886,146771.9199506809,144153.13945471885,141001.3293705958,144225.8262973972,152980.48733996614,149711.94506369208,153713.72952584198,160593.97190176914,161418.1835687513,167917.71025066162,166298.55841673593,161973.30798408098,163012.8882962626,159860.01840304842,156429.63791923755,150900.66122277148,149724.08257754956,150151.41326922516,150190.2334871292,145614.45909679576,139226.76048205927,137626.22686475422,138901.33719303974,133837.93877932613,134252.58937927807,132701.4226008835,128668.32138956137,127556.42181527152,124642.31098256276,118735.25816456227,122154.61815480834,121316.92303803658,113641.67867716923,114746.50128129729,115158.00772080477,112388.01338130336,112641.18576959382,104590.0832531199,107369.39044924502,112433.95243953011,108953.64458257228,103723.10767735705,101124.81918990609,103155.84592484774,105028.27014017683,97832.79928156902,102696.18318029252,95321.60420165295,96898.43600961259,95742.3468016487,97348.80210771495
mock_0077,DLR_PAR,2003366.4784069583,3483.997250543014,74874.88074361833,3.1713500155146948,1,0.10852790667989883,0,1,792285.7416760231,767194.3242536379,746645.3691494205,720094.3986618017,704131.7477045712,678887.4618374084,658307.9647532505,644183.3442285048,625483.4990202904,602257.6401293714,585288.8892067047,568910.2870965946,550410.4871636562,538258.5459829101,520488.75726519857,504550.94206278527,489010.74754620105,471880.18858362106,461952.7921264165,449088.7622782217,435398.82554164226,426822.6342904807,409909.19568782655,399568.7004794441,386888.91258148086,372553.56628322636,362524.63321917737,356258.4951442149,347186.4737070364,333565.0603192147,327627.4671292598,313781.7847877524,306775.71614783857,295202.88358813577,291178.00710842706,278950.1298400879,272523.2414479694,260562.90543265108,252504.08839546677,244467.65268081016,241528.70668215834,230384.8231131476,225600.08282902997,217183.19465585612,216969.0403279995,202966.88403805342,200575.16768566513,190255.08341063088,187662.97151379441,182543.53582809758,179571.22896146297,175532.77164302196,171218.78983207524,164486.89168805224,158026.5250833995,152410.9886379721,150662.89275599679,146245.6867603646,142032.5787625776,132401.99708732628,129301.40933516748,126545.81027749299,121935.90072474773,121315.15396325044,116350.42632302135,117561.06043518311,114878.65513641525,106139.69802166674,110246.86283637135,102814.51254308331,97955.87686109726,94545.62320487596,95745.26143579566,85591.27219143021,86472.63211674953,86713.08347695266,81715.14006078136,76811.30553413276,80545.65423377765,71201.8198981102,70908.80395600139,73272.12765587855,63945.19989231889,66431.87189933955,65332.42376199699,62433.37767310076,58949.49368919315,61343.150944421344,55879.510685585075,56922.68544570022,52912.98303265315,53255.660138116764,52001.47278738302,51803.413383872394,47057.52596822856,51373.943757491405,48576.62764553271,46229.128683254596,41119.776099236515,41894.16030725652,41643.15426841005,38836.52679559837,40752.866716428274,38215.232795590084,43287.05201673678,38753.878133722406,43985.767906344314,37786.576265880685,47041.30083501421,49252.011338142605,52988.0263172255,59698.8095312958,68161.62187472744,74258.64204765273,78125.25503735548,79100.20763643463,81870.01472243696,87673.39826239266,81795.12510015735,79790.24386644282,81311.99355112428,80890.4097136231,81817.04658410272,79319.79768892213,84078.27223170198,82830.22070775527,78815.10644689413,77134.91728391199
mock_0078,DLR_PAR,4516691.486424415,3486.044030052166,71959.243389147,3.229829430061889,1,0.0527105973572017,0,1,1785116.8648528652,1728002.1954892534,1681062.048674933,1629615.1706772528,1586661.3952228713,1535149.1998449974,1496172.2959716013,1450898.2732247987,1398858.7188035455,1363115.2089109675,1324183.2229317706,1282437.7029173735,1242763.6753076212,1211328.0928029758,1174573.2736843256,1143637.333494813,1108285.4807626794,1073418.9247578597,1043937.2666272152,1013418.5435678128,986944.1858433731,954281.3505496207,927868.2778201692,898609.764155181,870659.1712087337,845445.8691780154,821460.0160535523,797404.85010957,774276.7308751628,751468.2808315293,736865.7374944051,707972.9213605019,686093.7814294704,667183.050731051,648878.330108292,625769.0737185428,611799.7120561856,594589.3789483411,577059.6481431492,555622.2776924827,541804.0190598646,525496.2136469845,511857.3155097679,497299.5446312306,481391.15719218703,473244.6661996165,454544.2762443437,441520.3306617164,431752.7522448115,420330.33199804643,412910.46359637094,404679.9222065304,401315.00964744913,403019.6757356522,395767.3442394741,392907.4917712412,390023.0180918134,375629.078777489,375752.3337393791,364953.21588574455,356423.6438966282,345872.95675103756,341670.52976789244,331581.101386538,319761.7892275069,312836.89476283157,306239.5556128049,301685.03713128815,292141.6651593199,284831.81610541226,282030.356448319,279367.8902729664,272117.2360488776,259450.37860224667,257735.50116938446,247922.75025131536,241287.28369238816,241716.96732353925,234008.91640301177,229190.77697421925,222454.64559720465,215456.81266709324,212197.7562462958,206844.69142477913,209455.3000250383,203085.1297753321,198038.14040784587,195063.44613990342,191158.17645549666,183958.28744924092,182832.8274830745,173446.64256528774,174503.83671648553,171229.43262514917,168801.27678783998,165945.4025491317,158227.33930788533,158579.85792451323,153740.09740933368,148577.58418915674,149267.0796164432,145877.42888850477,144268.3590899936,140616.27491356857,143883.22430738635,136988.26686306062,135262.71976894827,131475.6254961079,131177.51467443546,130816.71459454515,124544.557053486,126379.18979833939,124186.89314465808,120678.25295892551,116693.36779734083,116016.24486448606,111452.82300067083,116223.24167850942,114084.23114799535,112914.52398880679,110333.05856636446,111055.11336258447,102772.4209327855,105820.16336918995,103384.89060153035,103144.40551909081,100580.91493388395,101614.78834504394
mock_0079,DLR_PAR,5092477.553844696,3485.0530531094482,85896.99109193566,3.201515803127088,1,0.058106906794779034,0,1,2013196.3443947304,1952881.016869495,1892982.3688161934,1839345.3229959644,1789059.2101286203,1734972.7669148752,1674119.2161831267,1634619.0322567532,1588736.9949322415,1536819.9023245766,1492056.2736429495,1446928.949665261,1406688.0110800054,1365327.6403129438,1320883.4348683236,1287301.1606302187,1245545.3988580373,1207797.5924078391,1175567.8485326045,1141575.1005649266,1109130.9289995814,1079254.8892036912,1046964.3435301308,1011786.3410070435,982903.5501136732,959677.0981212045,928951.6697754648,900530.4017029284,873571.8746176806,847311.9855481368,825892.976264337,800221.8341214606,777133.6423407939,751257.3510072543,727241.0932017607,706541.2371442838,695848.6102095555,666041.6651512193,646639.5867090571,629381.3603884581,614677.492291158,594988.4649712087,575506.30115904,555626.1678614615,539739.6608366257,530375.4239579218,508516.5300827591,493815.7754772469,479492.50522337045,470042.7730569922,453800.0297809822,442365.8381234676,433646.7501164998,416388.23488642415,410261.8402520855,403543.72176973626,391567.38270694006,394529.12699578755,389611.4931628373,387941.3716897852,387627.44292788877,381282.03646379855,377291.9254198849,373990.2933463911,365287.83342146006,358389.6076443641,351319.7693144147,346111.4056077715,332056.1205664039,327880.2377970068,325274.76793111686,315364.82577219326,303747.9481001675,299563.4038375435,291522.00914290856,288911.0211006578,276900.6789745399,275344.62571481045,267302.0157998295,259811.80396903842,255601.18428116478,248422.64141274063,242847.62783133442,239204.09722320235,237816.04064592364,233288.70079439366,227421.69296074254,223290.47727587013,222600.40767965763,212336.85380965512,208857.39189683407,203725.40952389035,201446.10122218373,197376.3416906905,193727.0681970658,188478.65515156763,188711.93175335744,179786.63736472322,178391.8252641147,176951.39948263005,174037.65152034382,171173.01205374318,166538.28494019402,164030.79740131632,164025.07565133265,159880.52675572404,157082.82132925853,152862.9583352501,154630.68214011198,145213.31867947028,143284.25452320228,144652.0531107971,141183.62345228615,140616.4846170723,136285.48726789025,135074.5448977562,133953.98224530695,130065.80416762111,127534.05909171446,126678.3742063355,126121.63487480725,123267.30517204932,117570.69570032979,121028.06537490043,125135.06090951189,115465.02543794797,121093.57199882212,117423.00665521635
mock_0080,DLR_PAR,3090796.7284536837,3486.252297556302,76459.224961134,3.235779930180061,1,0.08734261717224505,0,1,1217969.7949603952,1186313.9451349766,1148487.8424791319,1112524.3262453394,1081607.4423244277,1054015.2201792628,1019655.2297069168,992450.5964148208,961651.5041786135,933440.7855152921,906862.0077354196,883305.0453973662,856178.1242497119,828412.7001338549,802751.9976627164,778680.2485171567,759263.489636487,731694.0253172414,711277.0028869759,691493.3071076269,673990.5552020576,653179.0290548212,635484.220703861,616187.9345600313,597614.7762496539,582639.2418027539,562843.8530770304,543561.48870426,532432.861966947,517132.92849976575,500711.1464369145,477081.03076482157,467409.56336697354,456227.44258107984,442182.45109899325,431540.4939793032,414029.1214411169,406468.6259110936,395120.97247746185,380919.4389682937,370002.6209833869,355860.74335376004,349826.1114450311,336878.6730208438,330270.5514246545,321008.3608966579,308397.3819863992,303173.7896815367,291220.37787769124,285464.98656936095,274632.32849591726,265129.79471646657,262299.38543797657,250134.29638962605,243138.45167922505,236341.36571630297,230172.76181189806,224789.70738433226,217410.45311825786,213015.03516649842,203771.0814133247,199644.07212902763,188511.5254783017,185599.39727569596,180194.51335547474,180713.34507892613,169192.46616201632,161827.82759080603,158395.02633522198,156981.28517851417,150739.19204936447,147401.8984418949,143920.08031108032,137790.25729683242,135967.76646327268,130056.95398910453,129437.90233094562,122766.93221930577,118955.19194581379,118643.87927172115,112022.45813540704,111169.14671757117,108626.06851628907,101940.37755694512,101943.3608584787,110583.26007668149,102136.93093414705,109695.17387520618,112520.03682215365,117407.21590409556,125181.91371994007,127770.07023047523,131905.68466189897,132418.13075201595,132666.50390814172,136112.3250102097,133336.7124657015,129951.70568413839,124507.89009377023,123299.82518693693,124732.93863592923,123676.16692893411,115784.59393671548,121373.96959282692,117342.24268840712,115013.08554372923,116115.53987558302,106879.54103232459,108840.50626672694,105443.97637993436,105777.07332217024,110503.17877888083,104755.31916078324,104303.0089671427,104633.17608677469,97504.85386329042,105989.5326598029,100061.96088876745,101791.02899172335,96678.27006062106,96079.4627705743,91199.96299320897,89857.98395972169,90296.16268380405,96663.03720450266,92225.55780988929,88174.00449723833,88894.46769420525
mock_0081,DLR_PAR,4608862.780657919,3482.026747157213,95835.43553077703,3.115049918777509,1,0.07545828930129292,0,1,1819752.7138481394,1765593.1164464585,1716584.055941324,1662990.34300318,1616152.6861155871,1568817.9449976108,1521541.3932313002,1474426.6792836408,1437817.1418911172,1388696.4410374558,1352956.513009538,1304659.6516850665,1275301.525488342,1235564.075342316,1197740.7604504656,1165832.2117242694,1129536.6209860742,1097810.6342501093,1062180.7070315715,1032755.9853552964,1006626.4105714776,973565.1338607444,943162.9625086439,916141.6250564067,885010.9894811789,866709.705038158,837721.3331252754,813131.3107714814,791947.0260424846,766006.4690403255,744564.8800717929,719190.0324128766,698992.3304180185,681641.1706306941,658428.8928681806,643750.7724378316,621172.962107329,602360.4868266484,586614.8110862789,570671.2665308596,556898.143843709,538111.4776127151,519812.2534805516,502039.6951740415,491793.5002817958,478796.35808602767,460248.1128385401,451556.4159768132,437255.29702451726,422238.35439765983,414226.8339524658,398626.3686752037,385520.5185390737,373740.2130332385,369333.73310828046,357549.6964618554,343730.4463256239,331322.77616652224,320913.4496431718,316364.35962631955,302283.2759138415,299749.563277176,289014.3053650544,278372.8521841676,274030.46533904265,262301.9299083699,256441.39808778194,247693.09345295804,239368.09636883196,238244.776051884,228239.7616695535,218047.8368698222,223489.226356168,215936.69307541376,216188.18226502003,222050.0443189593,222014.8437574124,225902.58432734513,233792.34617832446,236222.45206091684,231054.56216852306,234083.9321509138,228960.35657933893,228945.95101029842,226391.45458566668,223614.85872925838,219322.18077478238,213256.32690549118,209874.71036387703,206680.37948901445,204137.18541605375,202656.39847432298,196584.96204786378,189691.1597486264,189214.56812029317,187147.80638582117,186579.6587185924,176520.0355859018,176960.22202947026,174832.059853131,171891.14990229855,165716.95048523427,164901.65854478723,164065.56202289238,163271.57659338944,153866.7915233592,158404.76473157265,152021.62472024956,153492.61779524834,152131.46982423132,148576.55313162954,147790.11442742863,146750.412166213,141090.94742217113,143295.2711336514,138112.65486897383,137112.51476362554,132062.7548708662,133295.5803655602,129659.93083756755,131635.3492684376,129708.57348091411,129373.85906708149,124716.11762888057,121280.15801332111,121175.44102544655,120162.06669697686,119801.90804610505
mock_0082,DLR_PAR,2801790.58541233,3484.945618580819,71218.67859616698,3.1984462451662594,1,0.08902196034815447,0,1,1109250.4531571304,1071907.0051048994,1042538.5766720994,1010111.1907198819,979296.6039254332,949903.1037960552,924509.640419527,897550.5223723538,871622.685320028,845216.1788727908,825512.5740214302,796235.7454928332,778897.057183821,747186.6487734473,729256.5184628922,707009.5331285278,691089.2330330433,661305.1621903657,649137.3449865944,628363.5425440059,612802.8870629725,591306.1832806381,575596.8570997271,556534.8009711326,539977.8327315318,523982.93644036195,509812.37684231275,493604.1527348892,482193.6613358538,468135.3654927861,454394.89823418733,438802.90955345077,428114.6011281384,414390.33193351945,402452.54775638593,390129.8048009,374472.5706613644,369370.1346082249,357054.03480661585,341347.20025770715,339248.6785708667,327296.28491372836,317924.8238168327,307325.7450900537,298002.08986206,288286.62777171866,280543.8266664831,275687.1613968538,265863.4981277123,258906.96141949002,245122.9550875799,244995.91225941342,235515.34861556644,230153.66087407296,220813.31799594767,214051.12888643934,206927.37132190802,203401.80477943446,199744.45032539428,191981.7766599776,182366.7551183206,176893.04570769126,175050.36503096926,165468.80794054858,164212.19375671964,158960.5931587689,156230.51910020478,152109.19156384116,144353.96884198193,144025.3960858803,136603.40385757672,129526.18659842307,128188.53270018603,124611.60820711737,121284.73585674677,116542.72527517595,113431.78686787581,112028.58366868438,107687.14539295602,108020.9332281385,105983.31968865934,99588.06273972796,95962.8189560153,94376.48650528201,92400.16508743481,88232.52551280077,86166.56525363367,87086.85787161918,90154.45730836694,95226.8911938864,99129.61709788146,106040.81024385801,110566.93487443206,113562.6152834378,117298.94709067859,119483.97262392787,114807.21167881427,120156.1838770421,113314.61734168595,116850.129500808,111519.12408450738,116567.98770028124,110530.94519850815,110613.47800048448,108675.95180777235,106784.17096648423,104953.88537036064,100787.8868624764,106397.01813388533,102418.68549641882,98315.7354431596,99325.11445205405,103194.87209642738,97484.72335170787,93438.23986606117,95998.54054070875,92624.0555187239,89868.49283394757,93158.32914625088,88650.34641758613,91026.41912208832,89482.7871251171,91607.20021801375,82022.50425849252,88056.71179177248,85289.84526440555,87000.37809170848,87941.70858533111
mock_0083,DLR_PAR,3025141.699682037,3484.076319745783,82552.29382712259,3.1736091355938068,1,0.09320000793283112,0,1,1197074.190488589,1158647.0088281617,1128589.0543895105,1095968.7209702292,1064318.1662063936,1025831.2462047626,999938.3340652388,972194.2079483464,942858.6070595506,909777.5167866765,886970.9771869484,856747.5142746018,836400.3143619074,816480.2457266797,785220.5345732127,760099.409585969,739881.0230422942,720623.5721708343,700815.4116417699,680754.3083997897,661937.5062964233,640364.5873143522,622398.8412352805,604054.4898230725,584682.9966776811,572052.6145496268,549081.8687327591,528343.4575280482,517079.3249009344,503429.4611230203,489235.88435500214,471827.38236499147,465970.68183099764,447089.5585666466,433145.3726328548,421915.72695446975,406901.34255345823,399515.2806401545,386861.30171218724,372183.0058898984,363801.58297357016,351357.1606875481,341678.41585360456,331693.4805938296,328286.55623753805,316116.5705118449,302796.3496520777,295429.0341171738,282989.0601344798,275478.0990128177,263658.4734753196,263282.42583929474,255480.41780495466,241678.11550925588,238942.0755396269,232788.33302720703,226199.6804443241,220718.49952431465,211473.02605999712,206596.44906189205,201105.63259031027,194850.22639865018,190530.28432259292,182512.39509423682,178174.1263512413,175472.45646523577,169963.7888896777,160792.43882341462,155885.3785304946,151071.7999382336,149324.50957700357,145120.02705545086,140703.28398814745,137511.5064603091,131415.38584495295,127788.1425081266,126377.88690829724,118232.57353371596,117043.37076515352,109561.45415571202,109500.24795198915,106425.39575025505,100168.13860262466,99627.01064490154,95535.04853438542,92914.9263010489,85663.43654179812,89743.23747085122,88681.33616088294,91704.16123318825,85464.2930472015,86166.73866851874,90110.21481997073,90800.30655344154,99179.56860739221,103483.63101573929,112960.65451391395,119516.16815874937,121450.5907668988,121969.61578941403,123790.6009318178,125185.45859539814,125753.12608739529,125111.02072585342,117787.43572061388,119432.72321805125,114916.6849997947,116412.29263168763,114209.41111772237,115795.69639792055,112390.29484978682,117697.26000260228,107603.27896026193,108074.61494472102,105713.82038249739,105777.56892772825,106795.11569775523,104653.88646723884,103775.25105820964,100019.31615245427,94173.21235038879,97914.28750854207,95831.01679455725,97543.61496140319,101012.51902603632,95849.57942476602,92941.26494242123,92620.13019579329
